Source,Target,Type,weight,book
Clydas,Stannis-Baratheon,undirected,3,5.0
Coldhands,Hodor,undirected,4,5.0
Coldhands,Meera-Reed,undirected,3,5.0
Corliss-Penny,Stannis-Baratheon,undirected,3,5.0
Cotter-Pyke,Denys-Mallister,undirected,4,5.0
Cotter-Pyke,Jon-Snow,undirected,11,5.0
Cotter-Pyke,Selyse-Florent,undirected,3,5.0
Cromm,Grimtongue,undirected,4,5.0
Cromm,Hagen,undirected,4,5.0
Daario-Naharis,Daenerys-Targaryen,undirected,50,5.0
Daario-Naharis,Grey-Worm,undirected,6,5.0
Daario-Naharis,Groleo,undirected,4,5.0
Daario-Naharis,Hero,undirected,7,5.0
Daario-Naharis,Hizdahr-zo-Loraq,undirected,14,5.0
Daario-Naharis,Irri,undirected,7,5.0
Daario-Naharis,Jhiqui,undirected,5,5.0
Daario-Naharis,Jhogo,undirected,9,5.0
Daario-Naharis,Missandei,undirected,4,5.0
Daario-Naharis,Quentyn-Martell,undirected,5,5.0
Daario-Naharis,Rakharo,undirected,4,5.0
Daario-Naharis,Skahaz-mo-Kandaq,undirected,9,5.0
Daenerys-Targaryen,Daeron-II-Targaryen,undirected,3,5.0
Daenerys-Targaryen,Doran-Martell,undirected,3,5.0
Daenerys-Targaryen,Drogo,undirected,7,5.0
Daenerys-Targaryen,Eroeh,undirected,3,5.0
Daenerys-Targaryen,Ezzara,undirected,3,5.0
Daenerys-Targaryen,Galazza-Galare,undirected,19,5.0
Daenerys-Targaryen,Gerris-Drinkwater,undirected,15,5.0
Daenerys-Targaryen,Ghael,undirected,5,5.0
Daenerys-Targaryen,Grey-Worm,undirected,11,5.0
Daenerys-Targaryen,Groleo,undirected,4,5.0
Daenerys-Targaryen,Hero,undirected,5,5.0
Daenerys-Targaryen,Hizdahr-zo-Loraq,undirected,96,5.0
Daenerys-Targaryen,Illyrio-Mopatis,undirected,12,5.0
Daenerys-Targaryen,Irri,undirected,25,5.0
Daenerys-Targaryen,Jhiqui,undirected,15,5.0
Daenerys-Targaryen,Jhogo,undirected,6,5.0
Daenerys-Targaryen,Jon-Connington,undirected,6,5.0
Daenerys-Targaryen,Jorah-Mormont,undirected,4,5.0
Daenerys-Targaryen,Lysono-Maar,undirected,3,5.0
Daenerys-Targaryen,Mace-Tyrell,undirected,3,5.0
Daenerys-Targaryen,Marselen,undirected,3,5.0
Daenerys-Targaryen,Meris,undirected,6,5.0
Daenerys-Targaryen,Mezzara,undirected,4,5.0
Daenerys-Targaryen,Miklaz,undirected,3,5.0
Daenerys-Targaryen,Missandei,undirected,37,5.0
Daenerys-Targaryen,Moqorro,undirected,3,5.0
Daenerys-Targaryen,Penny,undirected,4,5.0
Daenerys-Targaryen,Qavo-Nogarys,undirected,5,5.0
Daenerys-Targaryen,Qezza,undirected,6,5.0
Daenerys-Targaryen,Quaithe,undirected,6,5.0
Daenerys-Targaryen,Quentyn-Martell,undirected,58,5.0
Daenerys-Targaryen,Rakharo,undirected,7,5.0
Daenerys-Targaryen,Reznak-mo-Reznak,undirected,19,5.0
Daenerys-Targaryen,Rhaegar-Targaryen,undirected,10,5.0
Daenerys-Targaryen,Robert-Baratheon,undirected,3,5.0
Daenerys-Targaryen,Skahaz-mo-Kandaq,undirected,33,5.0
Daenerys-Targaryen,Spotted-Cat,undirected,3,5.0
Daenerys-Targaryen,Symon-Stripeback,undirected,4,5.0
Daenerys-Targaryen,Tattered-Prince,undirected,4,5.0
Daenerys-Targaryen,Tyrion-Lannister,undirected,17,5.0
Daenerys-Targaryen,Varys,undirected,3,5.0
Daenerys-Targaryen,Victarion-Greyjoy,undirected,7,5.0
Daenerys-Targaryen,Viserys-Targaryen,undirected,7,5.0
Daenerys-Targaryen,Xaro-Xhoan-Daxos,undirected,16,5.0
Daenerys-Targaryen,Yurkhaz-zo-Yunzak,undirected,4,5.0
Dalla,Gilly,undirected,4,5.0
Dalla,Mance-Rayder,undirected,5,5.0
Dalla,Melisandre,undirected,3,5.0
Dalla,Stannis-Baratheon,undirected,5,5.0
Dalla,Val,undirected,5,5.0
Damon-Dance-for-Me,Grunt,undirected,3,5.0
Damon-Dance-for-Me,Ramsay-Snow,undirected,7,5.0
Damon-Dance-for-Me,Skinner,undirected,7,5.0
Damon-Dance-for-Me,Sour-Alyn,undirected,4,5.0
Damon-Dance-for-Me,Theon-Greyjoy,undirected,5,5.0
Davos-Seaworth,Eddard-Stark,undirected,4,5.0
Davos-Seaworth,Garth-(Wolfs-Den),undirected,4,5.0
Davos-Seaworth,Godric-Borrell,undirected,9,5.0
Davos-Seaworth,Leona-Woolfield,undirected,3,5.0
Davos-Seaworth,Marlon-Manderly,undirected,5,5.0
Davos-Seaworth,Melisandre,undirected,4,5.0
Davos-Seaworth,Robb-Stark,undirected,3,5.0
Davos-Seaworth,Robett-Glover,undirected,4,5.0
Davos-Seaworth,Salladhor-Saan,undirected,11,5.0
Davos-Seaworth,Stannis-Baratheon,undirected,21,5.0
Davos-Seaworth,Sybell-Spicer,undirected,3,5.0
Davos-Seaworth,Wyman-Manderly,undirected,32,5.0
Denys-Mallister,Jon-Snow,undirected,4,5.0
Denzo-Dhan,Meris,undirected,3,5.0
Devan-Seaworth,Jon-Snow,undirected,5,5.0
Devan-Seaworth,Melisandre,undirected,4,5.0
Devan-Seaworth,Stannis-Baratheon,undirected,14,5.0
Dick-Straw,Hugh-Hungerford,undirected,3,5.0
Dick-Straw,Tattered-Prince,undirected,4,5.0
Donal-Noye,Jon-Snow,undirected,7,5.0
Donal-Noye,Qhorin-Halfhand,undirected,3,5.0
Doran-Martell,Ellaria-Sand,undirected,3,5.0
Doran-Martell,Gregor-Clegane,undirected,4,5.0
Doran-Martell,Myrcella-Baratheon,undirected,5,5.0
Doran-Martell,Nymeria-Sand,undirected,3,5.0
Doran-Martell,Obara-Sand,undirected,4,5.0
Doran-Martell,Oberyn-Martell,undirected,5,5.0
Doran-Martell,Quentyn-Martell,undirected,4,5.0
Doran-Martell,Robert-Baratheon,undirected,3,5.0
Doran-Martell,Viserys-Targaryen,undirected,3,5.0
Draqaz,Miklaz,undirected,3,5.0
Drogo,Viserys-Targaryen,undirected,4,5.0
Dryn,Tormund,undirected,3,5.0
Dunsen,Gregor-Clegane,undirected,3,5.0
Dunsen,Ilyn-Payne,undirected,3,5.0
Dunsen,Meryn-Trant,undirected,3,5.0
Dunsen,Rafford,undirected,3,5.0
Eddard-Stark,Jon-Snow,undirected,10,5.0
Eddard-Stark,Ramsay-Snow,undirected,4,5.0
Eddard-Stark,Robb-Stark,undirected,6,5.0
Eddard-Stark,Robert-Baratheon,undirected,7,5.0
Eddard-Stark,Roose-Bolton,undirected,5,5.0
Eddard-Stark,Sansa-Stark,undirected,3,5.0
Eddard-Stark,Stannis-Baratheon,undirected,6,5.0
Eddard-Stark,Theon-Greyjoy,undirected,9,5.0
Eddard-Stark,Willam-Dustin,undirected,4,5.0
Eddard-Stark,Wyman-Manderly,undirected,4,5.0
Eddison-Tollett,Emmett,undirected,8,5.0
Eddison-Tollett,Gilly,undirected,3,5.0
Eddison-Tollett,Hobb,undirected,4,5.0
Eddison-Tollett,Janos-Slynt,undirected,4,5.0
Eddison-Tollett,Jon-Snow,undirected,25,5.0
Eddison-Tollett,Mully,undirected,3,5.0
Eddison-Tollett,Satin,undirected,3,5.0
Elia-Martell,Rhaegar-Targaryen,undirected,6,5.0
Emmett,Hareth-(Moles-Town),undirected,3,5.0
Emmett,Hop-Robin,undirected,4,5.0
Emmett,Janos-Slynt,undirected,4,5.0
Emmett,Jon-Snow,undirected,15,5.0
Emrick,Hareth-(Moles-Town),undirected,3,5.0
Emrick,Satin,undirected,3,5.0
Euron-Greyjoy,Victarion-Greyjoy,undirected,7,5.0
Franklyn-Flowers,Jon-Connington,undirected,4,5.0
Frenya,Holly,undirected,6,5.0
Frenya,Theon-Greyjoy,undirected,3,5.0
Fulk,Jon-Snow,undirected,4,5.0
Fulk,Mully,undirected,5,5.0
Galazza-Galare,Grazhar,undirected,4,5.0
Galazza-Galare,Hizdahr-zo-Loraq,undirected,12,5.0
Galazza-Galare,Reznak-mo-Reznak,undirected,5,5.0
Galazza-Galare,Skahaz-mo-Kandaq,undirected,12,5.0
Garth-(Wolfs-Den),Sybell-Spicer,undirected,3,5.0
Garth-Greyfeather,Hairy-Hal,undirected,4,5.0
Garth-Greyfeather,Jack-Bulwer,undirected,4,5.0
Garth-Greyfeather,Jon-Snow,undirected,3,5.0
Gerold-Dayne,Myrcella-Baratheon,undirected,3,5.0
Gerrick-Kingsblood,Jon-Snow,undirected,5,5.0
Gerrick-Kingsblood,Raymun-Redbeard,undirected,3,5.0
Gerris-Drinkwater,Hizdahr-zo-Loraq,undirected,4,5.0
Gerris-Drinkwater,Meris,undirected,4,5.0
Gerris-Drinkwater,Quentyn-Martell,undirected,49,5.0
Gerris-Drinkwater,Tattered-Prince,undirected,3,5.0
Gilly,Jon-Snow,undirected,10,5.0
Gilly,Mance-Rayder,undirected,3,5.0
Gilly,Melisandre,undirected,4,5.0
Gilly,Samwell-Tarly,undirected,8,5.0
Godry-Farring,Jon-Snow,undirected,3,5.0
Godry-Farring,Justin-Massey,undirected,3,5.0
Godry-Farring,Mance-Rayder,undirected,3,5.0
Godry-Farring,Melisandre,undirected,3,5.0
Godry-Farring,Stannis-Baratheon,undirected,9,5.0
Goghor-the-Giant,Hizdahr-zo-Loraq,undirected,5,5.0
Goghor-the-Giant,Khrazz,undirected,4,5.0
Goghor-the-Giant,Spotted-Cat,undirected,6,5.0
Grazhar,Qezza,undirected,5,5.0
Gregor-Clegane,Ilyn-Payne,undirected,3,5.0
Gregor-Clegane,Meryn-Trant,undirected,3,5.0
Gregor-Clegane,Oberyn-Martell,undirected,3,5.0
Gregor-Clegane,Rafford,undirected,3,5.0
Grenn,Pypar,undirected,3,5.0
Grenn,Todder,undirected,3,5.0
Grey-Worm,Hizdahr-zo-Loraq,undirected,3,5.0
Grey-Worm,Irri,undirected,4,5.0
Grey-Worm,Skahaz-mo-Kandaq,undirected,6,5.0
Grimtongue,Hagen,undirected,5,5.0
Grimtongue,Lorren,undirected,5,5.0
Groleo,Hero,undirected,4,5.0
Groleo,Jhogo,undirected,5,5.0
Groleo,Skahaz-mo-Kandaq,undirected,3,5.0
Grunt,Sour-Alyn,undirected,7,5.0
Grunt,Theon-Greyjoy,undirected,3,5.0
Hagen,Lorren,undirected,3,5.0
Hagen,Qarl-the-Maid,undirected,3,5.0
Hagen,Tristifer-Botley,undirected,3,5.0
Haggon,Varamyr,undirected,8,5.0
Hairy-Hal,Jack-Bulwer,undirected,3,5.0
Hairy-Hal,Jon-Snow,undirected,4,5.0
Haldon,Illyrio-Mopatis,undirected,3,5.0
Haldon,Jon-Connington,undirected,13,5.0
Haldon,Lemore,undirected,4,5.0
Haldon,Pono,undirected,3,5.0
Haldon,Qavo-Nogarys,undirected,5,5.0
Haldon,Rolly-Duckfield,undirected,26,5.0
Haldon,Tyrion-Lannister,undirected,54,5.0
Haldon,Yandry,undirected,4,5.0
Haldon,Ysilla,undirected,5,5.0
Hareth-(Moles-Town),Hop-Robin,undirected,5,5.0
Hareth-(Moles-Town),Jon-Snow,undirected,10,5.0
Hareth-(Moles-Town),Leathers,undirected,3,5.0
Hareth-(Moles-Town),Rory,undirected,4,5.0
Hareth-(Moles-Town),Satin,undirected,6,5.0
Harl,Lorren,undirected,3,5.0
Harry-Strickland,Jon-Connington,undirected,18,5.0
Harry-Strickland,Myles-Toyne,undirected,4,5.0
Harwood-Stout,Theon-Greyjoy,undirected,5,5.0
Harys-Swyft,Pycelle,undirected,4,5.0
Hero,Jhogo,undirected,8,5.0
High-Sparrow,Kevan-Lannister,undirected,5,5.0
High-Sparrow,Unella,undirected,6,5.0
Hizdahr-zo-Loraq,Irri,undirected,3,5.0
Hizdahr-zo-Loraq,Jhiqui,undirected,3,5.0
Hizdahr-zo-Loraq,Khrazz,undirected,9,5.0
Hizdahr-zo-Loraq,Marghaz-zo-Loraq,undirected,5,5.0
Hizdahr-zo-Loraq,Missandei,undirected,6,5.0
Hizdahr-zo-Loraq,Qezza,undirected,3,5.0
Hizdahr-zo-Loraq,Quentyn-Martell,undirected,15,5.0
Hizdahr-zo-Loraq,Reznak-mo-Reznak,undirected,13,5.0
Hizdahr-zo-Loraq,Skahaz-mo-Kandaq,undirected,29,5.0
Hizdahr-zo-Loraq,Spotted-Cat,undirected,5,5.0
Hizdahr-zo-Loraq,Steelskin,undirected,3,5.0
Hobb,Jon-Snow,undirected,4,5.0
Hobb,Melisandre,undirected,3,5.0
Hobb,Mully,undirected,3,5.0
Hobb,Owen,undirected,5,5.0
Hodor,Jojen-Reed,undirected,11,5.0
Hodor,Meera-Reed,undirected,21,5.0
Holly,Jeyne-Poole,undirected,4,5.0
Holly,Rowan,undirected,3,5.0
Holly,Theon-Greyjoy,undirected,10,5.0
Hop-Robin,Jon-Snow,undirected,4,5.0
Hosteen-Frey,Wyman-Manderly,undirected,5,5.0
Hoster-Blackwood,Jaime-Lannister,undirected,4,5.0
Hother-Umber,Jon-Umber-(Greatjon),undirected,3,5.0
Hother-Umber,Mors-Umber,undirected,3,5.0
Hother-Umber,Ramsay-Snow,undirected,5,5.0
Hother-Umber,Wyman-Manderly,undirected,5,5.0
Illyrio-Mopatis,Jon-Connington,undirected,6,5.0
Illyrio-Mopatis,Rolly-Duckfield,undirected,6,5.0
Illyrio-Mopatis,Tyrion-Lannister,undirected,30,5.0
Ilyn-Payne,Meryn-Trant,undirected,3,5.0
Ilyn-Payne,Rafford,undirected,3,5.0
Irri,Jhiqui,undirected,24,5.0
Irri,Missandei,undirected,9,5.0
Irri,Rakharo,undirected,5,5.0
Irri,Skahaz-mo-Kandaq,undirected,5,5.0
Jack-Bulwer,Jon-Snow,undirected,3,5.0
Jaime-Lannister,Jonos-Bracken,undirected,9,5.0
Jaime-Lannister,Josmyn-Peckledon,undirected,3,5.0
Jaime-Lannister,Kevan-Lannister,undirected,3,5.0
Jaime-Lannister,Robert-Baratheon,undirected,4,5.0
Jaime-Lannister,Tyrion-Lannister,undirected,4,5.0
Jaime-Lannister,Tytos-Blackwood,undirected,6,5.0
Janos-Slynt,Jon-Snow,undirected,16,5.0
Jared-Frey,Rhaegar-Frey,undirected,3,5.0
Jeor-Mormont,Jon-Snow,undirected,11,5.0
Jeor-Mormont,Qhorin-Halfhand,undirected,3,5.0
Jeyne-Poole,Ramsay-Snow,undirected,12,5.0
Jeyne-Poole,Roose-Bolton,undirected,3,5.0
Jeyne-Poole,Rowan,undirected,3,5.0
Jeyne-Poole,Squirrel,undirected,3,5.0
Jeyne-Poole,Theon-Greyjoy,undirected,24,5.0
Jhiqui,Missandei,undirected,10,5.0
Jhiqui,Rakharo,undirected,5,5.0
Jhiqui,Skahaz-mo-Kandaq,undirected,3,5.0
Jhogo,Rakharo,undirected,6,5.0
Joffrey-Baratheon,Tommen-Baratheon,undirected,3,5.0
Joffrey-Baratheon,Tyrion-Lannister,undirected,10,5.0
Jojen-Reed,Meera-Reed,undirected,21,5.0
Jon-Connington,Lemore,undirected,11,5.0
Jon-Connington,Myles-Toyne,undirected,9,5.0
Jon-Connington,Nyessos-Vhassar,undirected,3,5.0
Jon-Connington,Rhaegar-Targaryen,undirected,7,5.0
Jon-Connington,Robert-Baratheon,undirected,8,5.0
Jon-Connington,Rolly-Duckfield,undirected,12,5.0
Jon-Connington,Tyrion-Lannister,undirected,37,5.0
Jon-Connington,Tywin-Lannister,undirected,4,5.0
Jon-Connington,Varys,undirected,6,5.0
Jon-Connington,Yandry,undirected,9,5.0
Jon-Snow,Leathers,undirected,18,5.0
Jon-Snow,Malegorn,undirected,5,5.0
Jon-Snow,Mance-Rayder,undirected,25,5.0
Jon-Snow,Melisandre,undirected,48,5.0
Jon-Snow,Mully,undirected,14,5.0
Jon-Snow,Narbert-Grandison,undirected,3,5.0
Jon-Snow,Othell-Yarwyck,undirected,10,5.0
Jon-Snow,Owen,undirected,3,5.0
Jon-Snow,Patrek-of-Kings-Mountain,undirected,7,5.0
Jon-Snow,Pypar,undirected,5,5.0
Jon-Snow,Qhorin-Halfhand,undirected,3,5.0
Jon-Snow,Rattleshirt,undirected,23,5.0
Jon-Snow,Robb-Stark,undirected,10,5.0
Jon-Snow,Rory,undirected,6,5.0
Jon-Snow,Samwell-Tarly,undirected,14,5.0
Jon-Snow,Sansa-Stark,undirected,3,5.0
Jon-Snow,Satin,undirected,15,5.0
Jon-Snow,Selyse-Florent,undirected,38,5.0
Jon-Snow,Shireen-Baratheon,undirected,4,5.0
Jon-Snow,Sigorn,undirected,6,5.0
Jon-Snow,Soren-Shieldbreaker,undirected,3,5.0
Jon-Snow,Stannis-Baratheon,undirected,73,5.0
Jon-Snow,Tom-Barleycorn,undirected,4,5.0
Jon-Snow,Toregg,undirected,6,5.0
Jon-Snow,Tormund,undirected,50,5.0
Jon-Snow,Tycho-Nestoris,undirected,12,5.0
Jon-Snow,Ulmer,undirected,3,5.0
Jon-Snow,Val,undirected,37,5.0
Jon-Snow,Weeper,undirected,3,5.0
Jon-Snow,Wick-Whittlestick,undirected,5,5.0
Jon-Snow,Wun-Weg-Wun-Dar-Wun,undirected,11,5.0
Jon-Snow,Ygritte,undirected,14,5.0
Jorah-Mormont,Nurse,undirected,4,5.0
Jorah-Mormont,Penny,undirected,9,5.0
Jorah-Mormont,Tyrion-Lannister,undirected,27,5.0
Joramun,Mance-Rayder,undirected,3,5.0
Joramun,Melisandre,undirected,4,5.0
Justin-Massey,Richard-Horpe,undirected,7,5.0
Justin-Massey,Stannis-Baratheon,undirected,10,5.0
Kasporio,Tybero-Istarion,undirected,3,5.0
Kasporio,Tyrion-Lannister,undirected,3,5.0
Kedry,Quentyn-Martell,undirected,3,5.0
Kerwin,Victarion-Greyjoy,undirected,12,5.0
Kevan-Lannister,Mace-Tyrell,undirected,5,5.0
Kevan-Lannister,Pycelle,undirected,5,5.0
Kevan-Lannister,Randyll-Tarly,undirected,6,5.0
Kevan-Lannister,Ronnet-Connington,undirected,3,5.0
Kevan-Lannister,Tommen-Baratheon,undirected,11,5.0
Kevan-Lannister,Tywin-Lannister,undirected,3,5.0
Kevan-Lannister,Varys,undirected,3,5.0
Khrazz,Spotted-Cat,undirected,4,5.0
Khrazz,Steelskin,undirected,3,5.0
Kindly-Man,Waif,undirected,6,5.0
Leaf,Meera-Reed,undirected,6,5.0
Leathers,Toregg,undirected,4,5.0
Leathers,Tormund,undirected,3,5.0
Leathers,Wun-Weg-Wun-Dar-Wun,undirected,9,5.0
Lemore,Rolly-Duckfield,undirected,5,5.0
Lemore,Tyrion-Lannister,undirected,16,5.0
Lemore,Yandry,undirected,5,5.0
Lemore,Ysilla,undirected,3,5.0
Leona-Woolfield,Wyman-Manderly,undirected,4,5.0
Longwater-Pyke,Victarion-Greyjoy,undirected,3,5.0
Lorren,Sybelle-Glover,undirected,3,5.0
Luton,Skinner,undirected,3,5.0
Lyanna-Mormont,Stannis-Baratheon,undirected,3,5.0
Lyanna-Stark,Rhaegar-Targaryen,undirected,4,5.0
Mace-Tyrell,Pycelle,undirected,4,5.0
Mace-Tyrell,Randyll-Tarly,undirected,5,5.0
Mace-Tyrell,Robert-Strong,undirected,3,5.0
Maege-Mormont,Robb-Stark,undirected,4,5.0
Malaquo-Maegyr,Nyessos-Vhassar,undirected,7,5.0
Malegorn,Narbert-Grandison,undirected,3,5.0
Malegorn,Selyse-Florent,undirected,5,5.0
Mance-Rayder,Melisandre,undirected,6,5.0
Mance-Rayder,Ramsay-Snow,undirected,7,5.0
Mance-Rayder,Rowan,undirected,4,5.0
Mance-Rayder,Squirrel,undirected,5,5.0
Mance-Rayder,Stannis-Baratheon,undirected,16,5.0
Mance-Rayder,Theon-Greyjoy,undirected,9,5.0
Mance-Rayder,Tormund,undirected,12,5.0
Mance-Rayder,Val,undirected,6,5.0
Mance-Rayder,Varamyr,undirected,3,5.0
Marlon-Manderly,Stannis-Baratheon,undirected,3,5.0
Marselen,Symon-Stripeback,undirected,4,5.0
Marya-Seaworth,Stannis-Baratheon,undirected,3,5.0
Melisandre,Rattleshirt,undirected,6,5.0
Melisandre,Selyse-Florent,undirected,11,5.0
Melisandre,Sigorn,undirected,3,5.0
Melisandre,Stannis-Baratheon,undirected,32,5.0
Melisandre,Ygritte,undirected,3,5.0
Meris,Quentyn-Martell,undirected,14,5.0
Meris,Tattered-Prince,undirected,9,5.0
Meryn-Trant,Rafford,undirected,3,5.0
Mezzara,Qezza,undirected,3,5.0
Miklaz,Qezza,undirected,4,5.0
Missandei,Quentyn-Martell,undirected,3,5.0
Missandei,Skahaz-mo-Kandaq,undirected,6,5.0
Moelle,Scolera,undirected,10,5.0
Moelle,Unella,undirected,12,5.0
Moqorro,Rodrik-Sparr,undirected,4,5.0
Moqorro,Tyrion-Lannister,undirected,7,5.0
Moqorro,Victarion-Greyjoy,undirected,21,5.0
Morgo,Tyrion-Lannister,undirected,4,5.0
Mors-Umber,Stannis-Baratheon,undirected,7,5.0
Myrcella-Baratheon,Stannis-Baratheon,undirected,3,5.0
Myrcella-Baratheon,Tommen-Baratheon,undirected,8,5.0
Myrcella-Baratheon,Trystane-Martell,undirected,4,5.0
Myrcella-Baratheon,Tyrion-Lannister,undirected,5,5.0
Narbert-Grandison,Patrek-of-Kings-Mountain,undirected,3,5.0
Narbert-Grandison,Selyse-Florent,undirected,8,5.0
Nurse,Penny,undirected,4,5.0
Nurse,Tyrion-Lannister,undirected,8,5.0
Nurse,Yezzan-zo-Qaggaz,undirected,12,5.0
Nymeria-Sand,Obara-Sand,undirected,8,5.0
Nymeria-Sand,Tyene-Sand,undirected,7,5.0
Obara-Sand,Tyene-Sand,undirected,6,5.0
Old-Bill-Bone,Quentyn-Martell,undirected,3,5.0
Othell-Yarwyck,Weeper,undirected,4,5.0
Patchface,Selyse-Florent,undirected,3,5.0
Patchface,Shireen-Baratheon,undirected,3,5.0
Patrek-of-Kings-Mountain,Selyse-Florent,undirected,7,5.0
Patrek-of-Kings-Mountain,Wun-Weg-Wun-Dar-Wun,undirected,3,5.0
Penny,Sweets,undirected,4,5.0
Penny,Tyrion-Lannister,undirected,59,5.0
Penny,Yezzan-zo-Qaggaz,undirected,9,5.0
Petyr-Baelish,Varys,undirected,4,5.0
Pypar,Todder,undirected,4,5.0
Qarl-the-Maid,Tristifer-Botley,undirected,5,5.0
Qavo-Nogarys,Tyrion-Lannister,undirected,6,5.0
Quentyn-Martell,Tattered-Prince,undirected,14,5.0
Qyburn,Robert-Strong,undirected,4,5.0
Ralf-(Limper),Victarion-Greyjoy,undirected,3,5.0
Ramsay-Snow,Roose-Bolton,undirected,14,5.0
Ramsay-Snow,Skinner,undirected,5,5.0
Ramsay-Snow,Sour-Alyn,undirected,6,5.0
Ramsay-Snow,Stannis-Baratheon,undirected,8,5.0
Ramsay-Snow,Theon-Greyjoy,undirected,87,5.0
Ramsay-Snow,Walder-Frey-(son-of-Merrett),undirected,3,5.0
Ramsay-Snow,Wyman-Manderly,undirected,5,5.0
Ramsay-Snow,Yellow-Dick,undirected,7,5.0
Randyll-Tarly,Robert-Strong,undirected,3,5.0
Reznak-mo-Reznak,Skahaz-mo-Kandaq,undirected,5,5.0
Rhaegar-Frey,Wyman-Manderly,undirected,3,5.0
Rhaegar-Targaryen,Robert-Baratheon,undirected,7,5.0
Richard-Horpe,Stannis-Baratheon,undirected,3,5.0
Rickon-Stark,Robb-Stark,undirected,3,5.0
Rickon-Stark,Theon-Greyjoy,undirected,4,5.0
Robb-Stark,Rodrik-Cassel,undirected,3,5.0
Robb-Stark,Stannis-Baratheon,undirected,6,5.0
Robb-Stark,Theon-Greyjoy,undirected,7,5.0
Robb-Stark,Wyman-Manderly,undirected,3,5.0
Robert-Baratheon,Stannis-Baratheon,undirected,11,5.0
Robert-Baratheon,Tommen-Baratheon,undirected,4,5.0
Robert-Baratheon,Tywin-Lannister,undirected,3,5.0
Robert-Baratheon,Val,undirected,3,5.0
Robert-Baratheon,Viserys-Targaryen,undirected,3,5.0
Robert-Baratheon,Willam-Dustin,undirected,3,5.0
Robett-Glover,Stannis-Baratheon,undirected,4,5.0
Rodrik-Cassel,Theon-Greyjoy,undirected,3,5.0
Rodrik-Sparr,Victarion-Greyjoy,undirected,7,5.0
Roger-Ryswell,Theon-Greyjoy,undirected,4,5.0
Rolly-Duckfield,Tyrion-Lannister,undirected,20,5.0
Rolly-Duckfield,Yandry,undirected,12,5.0
Rolly-Duckfield,Ysilla,undirected,9,5.0
Roose-Bolton,Stannis-Baratheon,undirected,13,5.0
Roose-Bolton,Theon-Greyjoy,undirected,14,5.0
Roose-Bolton,Walda-Frey-(daughter-of-Merrett),undirected,4,5.0
Roose-Bolton,Wyman-Manderly,undirected,5,5.0
Roose-Ryswell,Stannis-Baratheon,undirected,3,5.0
Rowan,Squirrel,undirected,5,5.0
Rowan,Theon-Greyjoy,undirected,12,5.0
Salladhor-Saan,Stannis-Baratheon,undirected,8,5.0
Samwell-Tarly,Stannis-Baratheon,undirected,8,5.0
Satin,Selyse-Florent,undirected,4,5.0
Scar,Tyrion-Lannister,undirected,8,5.0
Scar,Yezzan-zo-Qaggaz,undirected,4,5.0
Scolera,Unella,undirected,12,5.0
Selyse-Florent,Shireen-Baratheon,undirected,8,5.0
Selyse-Florent,Stannis-Baratheon,undirected,14,5.0
Selyse-Florent,Val,undirected,15,5.0
Selyse-Florent,Wun-Weg-Wun-Dar-Wun,undirected,5,5.0
Shae,Tysha,undirected,4,5.0
Shireen-Baratheon,Stannis-Baratheon,undirected,4,5.0
Shireen-Baratheon,Val,undirected,4,5.0
Shrouded-Lord,Tyrion-Lannister,undirected,4,5.0
Sigorn,Stannis-Baratheon,undirected,3,5.0
Skinner,Sour-Alyn,undirected,6,5.0
Skinner,Theon-Greyjoy,undirected,4,5.0
Sour-Alyn,Theon-Greyjoy,undirected,8,5.0
Sour-Alyn,Yellow-Dick,undirected,3,5.0
Squirrel,Theon-Greyjoy,undirected,7,5.0
Stannis-Baratheon,Theomore,undirected,3,5.0
Stannis-Baratheon,Theon-Greyjoy,undirected,10,5.0
Stannis-Baratheon,Tommen-Baratheon,undirected,7,5.0
Stannis-Baratheon,Tycho-Nestoris,undirected,7,5.0
Stannis-Baratheon,Tyrion-Lannister,undirected,3,5.0
Stannis-Baratheon,Tywin-Lannister,undirected,3,5.0
Stannis-Baratheon,Val,undirected,15,5.0
Stannis-Baratheon,William-Foxglove,undirected,3,5.0
Stannis-Baratheon,Wyman-Manderly,undirected,19,5.0
Sweets,Tyrion-Lannister,undirected,7,5.0
Sweets,Yezzan-zo-Qaggaz,undirected,6,5.0
Sybell-Spicer,Wyman-Manderly,undirected,3,5.0
Theomore,Wyman-Manderly,undirected,3,5.0
Theon-Greyjoy,Walda-Frey-(daughter-of-Merrett),undirected,3,5.0
Theon-Greyjoy,Walder-Frey-(son-of-Jammos),undirected,6,5.0
Theon-Greyjoy,Walder-Frey-(son-of-Merrett),undirected,6,5.0
Theon-Greyjoy,Wex-Pyke,undirected,3,5.0
Theon-Greyjoy,Willow-Witch-eye,undirected,4,5.0
Theon-Greyjoy,Wyman-Manderly,undirected,3,5.0
Theon-Greyjoy,Yellow-Dick,undirected,5,5.0
Thistle,Varamyr,undirected,7,5.0
Toregg,Tormund,undirected,8,5.0
Tormund,Val,undirected,9,5.0
Tormund,Weeper,undirected,9,5.0
Tybero-Istarion,Tyrion-Lannister,undirected,8,5.0
Tyrion-Lannister,Tysha,undirected,4,5.0
Tyrion-Lannister,Tywin-Lannister,undirected,18,5.0
Tyrion-Lannister,Varys,undirected,7,5.0
Tyrion-Lannister,Yandry,undirected,15,5.0
